entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
2590,2026-05-01T14:10:00+00:00,XAUUSD,Buy,4668.4668,4668.0,4667.5332,4668.4668,0.0002,0.008665,0.0036,0.0036,0.0005,True,True,True,75,45,4.0332,-40.9668,-20.9668,4.0332,-38.066898,-14.866702,4.0332,-38.066898,-16.866702,4.0332,-38.066898,-40.9668
2591,2026-05-01T14:15:00+00:00,XAUUSD,Buy,4667.166865,4666.700195,4666.233525,4667.166865,0.0002,0.006297,0.0036,0.0036,0.0005,True,True,False,45,45,2.833135,-41.867061,-16.666865,2.833135,-36.766963,-8.766963,2.833135,-36.766963,-16.96667,2.833135,-36.766963,-36.96667
2671,2026-05-01T20:55:00+00:00,XAUUSD,Buy,4644.96445,4644.5,4644.03555,4644.96445,0.0002,0.004477,0.0036,0.0036,0.0005,True,True,True,55,45,-4.064548,-41.164645,-17.96445,-4.064548,-21.46445,-17.864352,-4.064548,-29.364352,-35.164645,-4.064548,-36.46445,-25.064548
2814,2026-05-04T10:00:00+00:00,XAUUSD,Sell,4570.243125,4570.700195,4570.243125,4571.157265,0.0002,-0.004747,0.0036,0.0036,0.0005,True,True,True,55,45,35.243125,-20.156777,-3.556679,35.243125,-11.556679,-3.556679,35.243125,-11.556679,-5.95707,35.243125,-20.156777,-0.856972
2815,2026-05-04T10:05:00+00:00,XAUUSD,Sell,4556.844075,4557.299805,4556.844075,4557.755535,0.0002,-0.007838,0.0036,0.0036,0.0005,True,True,True,75,45,21.844075,-33.555828,-20.555828,21.844075,-24.95573,-15.055828,21.844075,-24.95573,-27.45573,21.844075,-33.555828,-9.055828
2816,2026-05-04T10:10:00+00:00,XAUUSD,Sell,4551.5448,4552.0,4551.5448,4552.4552,0.0002,-0.008322,0.0036,0.0036,0.0005,True,True,True,75,45,16.5448,-38.855102,-24.255005,16.5448,-30.255005,-23.4552,16.5448,-30.255005,-25.4552,16.5448,-38.855102,-19.4552
2817,2026-05-04T10:15:00+00:00,XAUUSD,Sell,4547.844975,4548.299805,4547.844975,4548.754635,0.0002,-0.008221,0.0036,0.0036,0.0005,True,True,True,75,45,12.844975,-42.554928,-32.054928,12.844975,-33.95483,-36.45483,12.844975,-37.855221,-27.355221,12.844975,-42.554928,-36.255123
2818,2026-05-04T10:20:00+00:00,XAUUSD,Sell,4546.345125,4546.799805,4546.345125,4547.254485,0.0002,-0.005229,0.0036,0.0036,0.0005,True,True,True,55,45,-0.154875,-47.254973,-28.855071,-0.154875,-35.45468,-37.154875,-0.154875,-44.054778,-26.855071,-0.154875,-44.054778,-41.855071
2821,2026-05-04T10:35:00+00:00,XAUUSD,Buy,4571.95715,4571.5,4571.04285,4571.95715,0.0002,0.005101,0.0036,0.0036,0.0005,True,True,True,55,45,21.642948,-9.557248,-7.057248,9.842655,-9.557248,7.04285,18.442752,-9.557248,5.342655,18.442752,-9.557248,19.342655
2822,2026-05-04T10:40:00+00:00,XAUUSD,Buy,4569.256685,4568.799805,4568.342925,4569.256685,0.0002,0.004839,0.0036,0.0036,0.0005,True,True,True,55,45,25.443511,-6.856782,-5.256685,12.54312,-6.856782,11.54312,21.143218,-6.856782,7.04312,21.143218,-6.856782,16.943511
2823,2026-05-04T10:45:00+00:00,XAUUSD,Buy,4577.357592,4576.899902,4576.442212,4577.357592,0.0002,0.004676,0.0036,0.0036,0.0005,True,True,True,55,45,17.342603,-14.95769,-11.257495,4.442212,-14.95769,4.04231,13.04231,-14.95769,-4.95769,13.04231,-14.95769,4.842603
2866,2026-05-04T14:20:00+00:00,XAUUSD,Buy,4588.659015,4588.200195,4587.741375,4588.659015,0.0002,0.003741,0.0036,0.0036,0.0005,True,False,True,55,45,6.04118,-78.558918,-56.659015,6.04118,-64.359211,-57.359211,6.04118,-78.558918,-53.45882,6.04118,-78.558918,-64.359211
2867,2026-05-04T14:25:00+00:00,XAUUSD,Buy,4583.358192,4582.899902,4582.441612,4583.358192,0.0002,0.003723,0.0036,0.0036,0.0005,True,True,True,55,45,11.342003,-73.258095,-35.258095,11.342003,-59.058388,-57.95829,11.342003,-73.258095,-49.258095,11.342003,-73.258095,-61.358192
2873,2026-05-04T14:55:00+00:00,XAUUSD,Sell,4572.242925,4572.700195,4572.242925,4573.157465,0.0002,-0.004051,0.0036,0.0036,0.0005,True,True,True,55,45,62.142828,-5.656977,40.642828,51.642828,-5.656977,51.843023,62.142828,-5.656977,39.742925,62.142828,-5.656977,45.943121
2876,2026-05-04T15:10:00+00:00,XAUUSD,Sell,4559.144138,4559.600098,4559.144138,4560.056058,0.0002,-0.004802,0.0036,0.0036,0.0005,True,True,True,55,45,49.04404,-7.655667,39.54404,49.04404,-7.655667,26.744235,49.04404,-7.655667,29.04404,49.04404,-7.655667,30.443942
2877,2026-05-04T15:15:00+00:00,XAUUSD,Sell,4550.145038,4550.600098,4550.145038,4551.055158,0.0002,-0.004833,0.0036,0.0036,0.0005,True,True,True,55,45,40.04494,-3.654767,16.944842,40.04494,-3.654767,11.345233,40.04494,-3.654767,21.944842,40.04494,-3.654767,19.745135
2878,2026-05-04T15:20:00+00:00,XAUUSD,Sell,4531.5468,4532.0,4531.5468,4532.4532,0.0002,-0.008836,0.0036,0.0036,0.0005,True,True,True,75,45,21.446702,-22.253005,0.246995,21.446702,-22.253005,-3.653395,21.446702,-22.253005,7.246995,21.446702,-22.253005,-2.753005
2879,2026-05-04T15:25:00+00:00,XAUUSD,Sell,4547.645288,4548.100098,4547.645288,4548.554908,0.0002,-0.00464,0.0036,0.0036,0.0005,True,True,True,55,45,37.54519,-6.154517,22.245385,37.54519,-6.154517,13.54519,37.54519,-6.154517,25.645288,37.54519,-6.154517,15.745385
2888,2026-05-04T16:10:00+00:00,XAUUSD,Sell,4519.148138,4519.600098,4519.148138,4520.052058,0.0002,-0.004208,0.0036,0.0036,0.0005,True,True,True,55,45,1.947942,-22.651667,-13.251765,1.947942,-17.95196,-10.95196,1.947942,-22.651667,-9.552058,1.947942,-22.651667,-5.552058
2901,2026-05-04T17:15:00+00:00,XAUUSD,Buy,4539.253685,4538.799805,4538.345925,4539.253685,0.0002,0.00407,0.0036,0.0036,0.0005,True,True,True,55,45,1.54612,-19.553489,-11.053489,1.54612,-12.253685,-8.853782,1.54612,-19.553489,-16.653587,1.54612,-19.553489,-9.653587
3129,2026-05-05T13:15:00+00:00,XAUUSD,Buy,4591.95915,4591.5,4591.04085,4591.95915,0.0002,0.003672,0.0036,0.0036,0.0005,True,True,True,55,45,5.54085,-28.159345,-10.95915,3.140948,-15.559248,-2.45915,5.54085,-15.559248,-16.159345,5.54085,-18.45915,-20.559248
3234,2026-05-05T23:00:00+00:00,XAUUSD,Buy,4585.058558,4584.600098,4584.141638,4585.058558,0.0002,0.005704,0.0036,0.0036,0.0005,True,True,True,65,45,67.441442,-2.258753,20.641638,24.04154,-2.258753,41.54154,48.641638,-2.258753,53.441442,54.841345,-2.258753,66.141638
3235,2026-05-05T23:05:00+00:00,XAUUSD,Buy,4589.858842,4589.399902,4588.940962,4589.858842,0.0002,0.007022,0.0036,0.0036,0.0005,True,True,True,65,45,65.54106,-2.358842,12.841353,19.241255,-2.358842,33.741255,43.841353,-2.358842,53.741255,54.341353,-2.358842,64.741255
3236,2026-05-05T23:10:00+00:00,XAUUSD,Buy,4599.160065,4598.700195,4598.240325,4599.160065,0.0002,0.006677,0.0036,0.0036,0.0005,True,True,True,65,45,61.04013,-9.660065,3.04013,9.940032,-9.660065,23.139739,34.54013,-9.660065,44.639739,45.739837,-9.660065,58.339935
3252,2026-05-06T00:30:00+00:00,XAUUSD,Buy,4619.761735,4619.299805,4618.837875,4619.761735,0.0002,0.003716,0.0036,0.0036,0.0005,True,True,True,55,45,44.638168,-1.661637,13.738265,17.238265,-1.661637,21.638168,26.838363,-1.661637,33.938461,41.138168,-1.661637,40.238265
3341,2026-05-06T07:55:00+00:00,XAUUSD,Buy,4692.869142,4692.399902,4691.930662,4692.869142,0.0002,0.003636,0.0036,0.0036,0.0005,True,True,True,55,45,41.730955,-10.069338,19.130858,21.430662,-10.069338,20.53076,27.331053,-10.069338,36.730955,41.730955,-10.069338,10.430662
3352,2026-05-06T08:50:00+00:00,XAUUSD,Buy,4709.97095,4709.5,4709.02905,4709.97095,0.0002,0.004693,0.0036,0.0036,0.0005,True,True,True,55,45,24.629148,-38.97095,1.52905,10.229245,-10.270755,22.928952,24.629148,-10.270755,-0.770755,24.629148,-10.270755,-21.571048
3353,2026-05-06T08:55:00+00:00,XAUUSD,Buy,4712.4712,4712.0,4711.5288,4712.4712,0.0002,0.005312,0.0036,0.0036,0.0005,True,True,True,55,45,22.128898,-41.4712,0.928702,7.728995,-12.771005,17.128898,22.128898,-12.771005,-9.171395,22.128898,-12.771005,-18.071298
3389,2026-05-06T11:55:00+00:00,XAUUSD,Sell,4702.829475,4703.299805,4702.829475,4703.770135,0.0002,-0.003855,0.0036,0.0036,0.0005,True,True,True,55,45,31.829475,-25.870721,8.429572,31.829475,-1.97033,-10.670525,31.829475,-16.370721,-11.370721,31.829475,-25.870721,3.52967
3392,2026-05-06T12:10:00+00:00,XAUUSD,Sell,4684.331325,4684.799805,4684.331325,4685.268285,0.0002,-0.005181,0.0036,0.0036,0.0005,True,True,True,55,45,13.331325,-44.368871,-9.868871,13.331325,-19.068578,-37.96848,13.331325,-39.96848,-23.768773,13.331325,-44.368871,-10.868871
3393,2026-05-06T12:15:00+00:00,XAUUSD,Sell,4680.431812,4680.899902,4680.431812,4681.367992,0.0002,-0.004763,0.0036,0.0036,0.0005,True,True,True,55,45,0.931812,-48.268383,-12.96809,0.931812,-22.96809,-44.068188,0.931812,-48.268383,-32.46809,0.931812,-48.268383,-15.46809
3536,2026-05-07T01:10:00+00:00,XAUUSD,Buy,4719.172065,4718.700195,4718.228325,4719.172065,0.0002,0.005069,0.0036,0.0036,0.0005,True,True,True,55,45,11.327935,-18.772163,-6.571968,11.327935,-7.97187,-4.272163,11.327935,-10.97187,-13.672065,11.327935,-13.872261,-10.071968
3537,2026-05-07T01:15:00+00:00,XAUUSD,Buy,4722.4722,4722.0,4721.5278,4722.4722,0.0002,0.005194,0.0036,0.0036,0.0005,True,True,True,55,45,8.0278,-22.072298,-7.4722,8.0278,-11.272005,-5.372102,8.0278,-14.272005,-18.372102,8.0278,-19.272005,-17.872102
3538,2026-05-07T01:20:00+00:00,XAUUSD,Buy,4719.771735,4719.299805,4718.827875,4719.771735,0.0002,0.003722,0.0036,0.0036,0.0005,True,True,True,55,45,10.728265,-19.371832,-7.771735,10.728265,-9.571539,-5.271735,10.728265,-11.571539,-13.771735,10.728265,-16.571539,-15.771735
3600,2026-05-07T06:30:00+00:00,XAUUSD,Buy,4742.574308,4742.100098,4741.625888,4742.574308,0.0002,0.005385,0.0036,0.0036,0.0005,True,True,True,55,45,21.02579,-10.574308,8.52579,17.925692,-1.574308,4.425692,21.02579,-1.574308,3.225497,21.02579,-10.574308,-2.574308
3601,2026-05-07T06:35:00+00:00,XAUUSD,Buy,4752.775035,4752.299805,4751.824575,4752.775035,0.0002,0.007227,0.0036,0.0036,0.0005,True,True,True,75,45,10.825063,-20.775035,-2.574839,7.724965,-11.775035,-6.174937,10.825063,-11.775035,-7.674937,10.825063,-20.775035,-7.275035
3602,2026-05-07T06:40:00+00:00,XAUUSD,Buy,4755.97555,4755.5,4755.02445,4755.97555,0.0002,0.007094,0.0036,0.0036,0.0005,True,True,True,65,45,7.624548,-23.97555,-3.375452,4.52445,-14.97555,-10.675745,7.624548,-14.97555,-8.47555,7.624548,-23.97555,-7.675745
3603,2026-05-07T06:45:00+00:00,XAUUSD,Buy,4747.874642,4747.399902,4746.925162,4747.874642,0.0002,0.004528,0.0036,0.0036,0.0005,True,True,True,55,45,15.725455,-15.874642,1.02526,12.625358,-6.874642,-2.47474,15.725455,-6.874642,-2.674447,15.725455,-15.874642,-2.47474
3684,2026-05-07T13:30:00+00:00,XAUUSD,Buy,4765.97655,4765.5,4765.02345,4765.97655,0.0002,0.004744,0.0036,0.0036,0.0005,True,True,True,55,45,9.223645,-71.676745,-6.176745,3.923352,-18.676745,-12.676745,9.223645,-71.676745,-44.276355,9.223645,-71.676745,-53.176745
3710,2026-05-07T15:45:00+00:00,XAUUSD,Sell,4744.425412,4744.899902,4744.425412,4745.374392,0.0002,-0.004135,0.0036,0.0036,0.0005,True,True,True,55,45,47.825315,-2.574588,20.225217,31.825315,-2.574588,35.02551,47.825315,-2.574588,34.225217,47.825315,-2.574588,27.02551
3714,2026-05-07T16:05:00+00:00,XAUUSD,Sell,4727.127338,4727.600098,4727.127338,4728.072858,0.0002,-0.003646,0.0036,0.0036,0.0005,True,True,True,55,45,30.52724,-6.072858,0.827533,14.52724,-6.072858,10.327533,30.52724,-6.072858,8.02724,30.52724,-6.072858,5.827533
3715,2026-05-07T16:10:00+00:00,XAUUSD,Sell,4724.327325,4724.799805,4724.327325,4725.272285,0.0002,-0.003732,0.0036,0.0036,0.0005,True,True,True,55,45,27.727227,-8.872871,0.02752,11.727227,-8.872871,6.627129,27.727227,-8.872871,4.827325,27.727227,-8.872871,3.02752
3716,2026-05-07T16:15:00+00:00,XAUUSD,Sell,4715.5284,4716.0,4715.5284,4716.4716,0.0002,-0.004874,0.0036,0.0036,0.0005,True,True,True,55,45,18.928302,-17.671795,-0.771405,0.328205,-17.671795,-2.371502,18.928302,-17.671795,3.728595,18.928302,-17.671795,-6.4716
3730,2026-05-07T17:25:00+00:00,XAUUSD,Sell,4708.02915,4708.5,4708.02915,4708.97085,0.0002,-0.003766,0.0036,0.0036,0.0005,True,True,True,55,45,37.02915,-21.070948,-14.570948,5.129248,-14.570948,-5.97085,5.129248,-17.47085,-15.370752,5.129248,-21.070948,5.328955
3771,2026-05-07T20:50:00+00:00,XAUUSD,Sell,4705.02945,4705.5,4705.02945,4705.97055,0.0002,-0.003769,0.0036,0.0036,0.0005,True,True,True,55,45,34.02945,-26.770355,10.02945,34.02945,-3.47055,-7.370452,34.02945,-8.570648,-2.170745,34.02945,-13.47055,-25.47055
3821,2026-05-08T02:00:00+00:00,XAUUSD,Buy,4740.273785,4739.799805,4739.325825,4740.273785,0.0002,0.004386,0.0036,0.0036,0.0005,True,True,True,55,45,-0.273785,-24.873882,-14.773785,-0.47398,-24.873882,-11.47398,-0.47398,-24.873882,-19.373882,-0.47398,-24.873882,-3.47398
3885,2026-05-08T07:20:00+00:00,XAUUSD,Sell,4714.728675,4715.200195,4714.728675,4715.671715,0.0002,-0.003698,0.0036,0.0036,0.0005,True,True,True,55,45,8.52848,-23.071129,-14.671227,8.52848,-16.671227,-15.671227,8.52848,-18.171227,-16.47152,8.52848,-18.171227,-18.47152
3947,2026-05-08T12:30:00+00:00,XAUUSD,Buy,4733.273085,4732.799805,4732.326525,4733.273085,0.0002,0.004009,0.0036,0.0036,0.0005,True,True,True,55,45,27.126818,-21.773085,15.226915,21.52672,-7.572889,-1.172987,27.126818,-9.773085,-13.773085,27.126818,-19.572889,-6.572889
3948,2026-05-08T12:35:00+00:00,XAUUSD,Buy,4735.273285,4734.799805,4734.326325,4735.273285,0.0002,0.003795,0.0036,0.0036,0.0005,True,True,True,55,45,25.126618,-23.773285,13.02652,19.52652,-9.573089,-1.673187,25.126618,-11.773285,-12.97348,25.126618,-21.573089,-9.173187
3949,2026-05-08T12:40:00+00:00,XAUUSD,Buy,4733.873242,4733.399902,4732.926562,4733.873242,0.0002,0.003881,0.0036,0.0036,0.0005,True,True,True,55,45,26.52666,-22.373242,13.926562,20.926562,-8.173047,-1.273145,26.52666,-10.373242,-18.573438,26.52666,-20.273145,-10.773145
3959,2026-05-08T13:30:00+00:00,XAUUSD,Buy,4748.97485,4748.5,4748.02515,4748.97485,0.0002,0.003975,0.0036,0.0036,0.0005,True,True,True,55,45,11.425052,-37.47485,-16.874752,11.425052,-25.47485,-29.47485,11.425052,-35.274655,-22.274655,11.425052,-37.47485,-19.175045
3968,2026-05-08T14:15:00+00:00,XAUUSD,Sell,4736.626388,4737.100098,4736.626388,4737.573808,0.0002,-0.004351,0.0036,0.0036,0.0005,True,True,True,55,45,25.126388,-2.573808,20.02629,22.426192,-2.573808,15.02629,25.126388,-2.573808,8.126388,25.126388,-2.573808,1.326583
4049,2026-05-10T22:10:00+00:00,XAUUSD,Sell,4695.430312,4695.899902,4695.430312,4696.369492,0.0002,-0.006264,0.0036,0.0036,0.0005,True,False,False,45,45,17.03041,-18.669785,-3.569688,5.430312,-10.169785,4.630508,6.930312,-12.069688,-5.269883,17.03041,-13.069688,1.03041
4050,2026-05-10T22:15:00+00:00,XAUUSD,Sell,4695.330225,4695.799805,4695.330225,4696.269385,0.0002,-0.006054,0.0036,0.0036,0.0005,True,False,False,45,45,16.930322,-18.769873,-8.369971,1.630029,-10.269873,8.930322,10.230127,-12.169775,-9.169775,16.930322,-13.169775,3.430322
4051,2026-05-10T22:20:00+00:00,XAUUSD,Sell,4697.330025,4697.799805,4697.330025,4698.269585,0.0002,-0.005651,0.0036,0.0036,0.0005,True,False,False,45,45,18.930122,-16.770073,-7.870171,2.229927,-8.270073,4.729927,12.830025,-10.169975,-14.46978,18.930122,-16.770073,2.930122
4052,2026-05-10T22:25:00+00:00,XAUUSD,Sell,4702.429612,4702.899902,4702.429612,4703.370192,0.0002,-0.005877,0.0036,0.0036,0.0005,True,True,False,45,45,24.02971,-11.670485,-1.170485,7.329515,-3.47029,10.52971,17.929612,-5.070388,-5.47029,24.02971,-11.670485,5.429612
4106,2026-05-11T02:55:00+00:00,XAUUSD,Sell,4689.531,4690.0,4689.531,4690.469,0.0002,-0.003781,0.0036,0.0036,0.0005,True,True,True,55,45,34.430902,-8.768805,2.531,6.430902,-8.768805,9.731195,13.631098,-8.768805,29.930902,34.430902,-8.768805,2.830805
4141,2026-05-11T05:50:00+00:00,XAUUSD,Sell,4661.234025,4661.700195,4661.234025,4662.166365,0.0002,-0.005271,0.0036,0.0036,0.0005,True,True,True,55,45,6.133928,-27.46617,-25.96617,6.133928,-27.46617,-16.565779,6.133928,-27.46617,-16.165877,6.133928,-27.46617,-9.265975
4142,2026-05-11T05:55:00+00:00,XAUUSD,Sell,4659.134138,4659.600098,4659.134138,4660.066058,0.0002,-0.004763,0.0036,0.0036,0.0005,True,True,True,55,45,2.53404,-29.566058,-27.566058,2.53404,-29.566058,-17.265765,2.53404,-29.566058,-16.765765,2.53404,-29.566058,-6.165667
4146,2026-05-11T06:15:00+00:00,XAUUSD,Buy,4678.767635,4678.299805,4677.831975,4678.767635,0.0002,0.004013,0.0036,0.0036,0.0005,True,True,True,55,45,9.932561,-20.067439,2.832463,9.932561,-7.567439,5.332463,9.932561,-7.567439,-5.367732,9.932561,-7.567439,-7.767635
4221,2026-05-11T12:30:00+00:00,XAUUSD,Buy,4703.370192,4702.899902,4702.429612,4703.370192,0.0002,0.005602,0.0036,0.0036,0.0005,True,True,True,65,45,55.02971,-8.370192,41.229905,43.02971,-8.370192,27.429612,55.02971,-8.370192,38.429612,55.02971,-8.370192,28.52971
4222,2026-05-11T12:35:00+00:00,XAUUSD,Buy,4705.170665,4704.700195,4704.229725,4705.170665,0.0002,0.00502,0.0036,0.0036,0.0005,True,True,True,55,45,53.229237,-10.170665,39.829335,45.229237,-10.170665,31.429432,53.229237,-10.170665,34.829335,53.229237,-10.170665,24.829335
4227,2026-05-11T13:00:00+00:00,XAUUSD,Buy,4719.97195,4719.5,4719.02805,4719.97195,0.0002,0.003914,0.0036,0.0036,0.0005,True,False,True,55,45,38.427952,-3.172145,20.128148,38.427952,-2.271755,16.02805,38.427952,-2.271755,21.427952,38.427952,-2.271755,7.728245
4228,2026-05-11T13:05:00+00:00,XAUUSD,Buy,4726.272385,4725.799805,4725.327225,4726.272385,0.0002,0.00581,0.0036,0.0036,0.0005,True,True,True,65,45,32.127518,-9.47258,7.727615,32.127518,-4.772385,12.127518,32.127518,-4.772385,12.52742,32.127518,-4.772385,1.227615
4229,2026-05-11T13:10:00+00:00,XAUUSD,Buy,4730.473,4730.0,4729.527,4730.473,0.0002,0.005955,0.0036,0.0036,0.0005,True,True,True,65,45,27.926902,-13.673195,9.926902,27.926902,-2.473,7.527,27.926902,-5.872902,7.127098,27.926902,-5.872902,-2.573098
4230,2026-05-11T13:15:00+00:00,XAUUSD,Buy,4737.373592,4736.899902,4736.426212,4737.373592,0.0002,0.005989,0.0036,0.0036,0.0005,True,True,True,65,45,21.02631,-20.573788,3.426212,21.02631,-9.373592,3.926212,21.02631,-12.773495,-0.97369,21.02631,-12.773495,-10.073788
4231,2026-05-11T13:20:00+00:00,XAUUSD,Buy,4741.074158,4740.600098,4740.126038,4741.074158,0.0002,0.004471,0.0036,0.0036,0.0005,True,True,True,55,45,17.325745,-24.274353,2.325745,17.325745,-13.074158,5.425842,17.325745,-16.47406,-6.574158,17.325745,-16.47406,-11.774353
4364,2026-05-12T01:25:00+00:00,XAUUSD,Sell,4744.325325,4744.799805,4744.325325,4745.274285,0.0002,-0.003675,0.0036,0.0036,0.0005,True,True,True,55,45,26.825325,-4.47448,8.225227,14.52552,-4.47448,11.325325,14.52552,-4.47448,12.925422,17.52552,-4.47448,19.925422
4366,2026-05-12T01:35:00+00:00,XAUUSD,Sell,4733.426512,4733.899902,4733.426512,4734.373292,0.0002,-0.005107,0.0036,0.0036,0.0005,True,True,True,55,45,15.926512,-9.97339,-2.97339,3.626708,-9.97339,-2.273683,3.626708,-9.97339,-0.873292,6.626708,-9.97339,7.826415
4501,2026-05-12T12:50:00+00:00,XAUUSD,Buy,4718.271585,4717.799805,4717.328025,4718.271585,0.0002,0.00368,0.0036,0.0036,0.0005,True,True,True,55,45,-0.171487,-73.071389,-19.371682,-0.171487,-31.271585,-33.571389,-0.171487,-40.171487,-42.871682,-0.171487,-73.071389,-40.97178
4505,2026-05-12T13:10:00+00:00,XAUUSD,Sell,4696.730475,4697.200195,4696.730475,4697.669915,0.0002,-0.004366,0.0036,0.0036,0.0005,True,True,True,55,45,51.53028,-12.769525,-4.169427,13.330573,-12.769525,24.730475,26.130378,-12.769525,17.830573,51.53028,-12.769525,12.330573
4506,2026-05-12T13:15:00+00:00,XAUUSD,Sell,4693.03065,4693.5,4693.03065,4693.96935,0.0002,-0.004306,0.0036,0.0036,0.0005,True,True,True,55,45,47.830455,-16.46935,-3.369252,9.630748,-16.46935,23.730845,27.330455,-16.46935,13.930552,47.830455,-16.46935,6.03065
4514,2026-05-12T13:55:00+00:00,XAUUSD,Sell,4686.5313,4687.0,4686.5313,4687.4687,0.0002,-0.003953,0.0036,0.0036,0.0005,True,True,True,55,45,41.331105,-16.4687,6.5313,10.5313,-16.4687,13.431202,41.331105,-16.4687,8.431202,41.331105,-16.4687,0.831105
4531,2026-05-12T15:20:00+00:00,XAUUSD,Sell,4649.934862,4650.399902,4649.934862,4650.864942,0.0002,-0.005624,0.0036,0.0036,0.0005,True,False,True,65,45,4.734667,-61.065138,-24.665235,4.734667,-32.46504,-37.46504,4.734667,-38.665235,-39.765333,4.734667,-41.864942,-60.265333
4532,2026-05-12T15:25:00+00:00,XAUUSD,Sell,4662.833475,4663.299805,4662.833475,4663.766135,0.0002,-0.003611,0.0036,0.0036,0.0005,True,True,True,55,45,1.633279,-49.166525,-12.666525,1.633279,-19.566428,-23.766623,1.633279,-26.96633,-29.666525,1.633279,-32.166525,-47.96633
4535,2026-05-12T15:40:00+00:00,XAUUSD,Buy,4673.067358,4672.600098,4672.132838,4673.067358,0.0002,0.004774,0.0036,0.0036,0.0005,True,True,True,55,45,45.03274,-1.767553,3.732447,9.332545,-1.767553,13.832545,16.732447,-1.767553,29.732447,31.732447,-1.767553,43.832545
4786,2026-05-13T13:35:00+00:00,XAUUSD,Sell,4681.03185,4681.5,4681.03185,4681.96815,0.0002,-0.003703,0.0036,0.0036,0.0005,True,True,True,55,45,5.03185,-36.868052,-12.46815,5.03185,-17.267955,-25.368052,5.03185,-25.568248,-29.767955,5.03185,-36.868052,-18.168345
4951,2026-05-14T04:20:00+00:00,XAUUSD,Buy,4697.869642,4697.399902,4696.930162,4697.869642,0.0002,0.004083,0.0036,0.0036,0.0005,True,True,True,55,45,27.930162,-5.169447,6.430162,21.830553,-0.669447,-0.669447,21.830553,-5.169447,8.230455,21.830553,-5.169447,9.830553
4952,2026-05-14T04:25:00+00:00,XAUUSD,Buy,4708.97085,4708.5,4708.02915,4708.97085,0.0002,0.005059,0.0036,0.0036,0.0005,True,True,True,55,45,16.828955,-16.270655,-8.171045,10.729345,-8.97085,-10.870752,10.729345,-16.270655,2.929052,10.729345,-16.270655,1.52915
4953,2026-05-14T04:30:00+00:00,XAUUSD,Buy,4715.671715,4715.200195,4714.728675,4715.671715,0.0002,0.005802,0.0036,0.0036,0.0005,True,True,True,65,45,10.128089,-22.97152,-10.271813,4.02848,-15.671715,-14.871911,4.02848,-22.97152,1.52848,4.02848,-22.97152,-6.271813
4954,2026-05-14T04:35:00+00:00,XAUUSD,Buy,4714.671615,4714.200195,4713.728775,4714.671615,0.0002,0.00531,0.0036,0.0036,0.0005,True,True,True,55,45,11.128189,-21.97142,-8.071518,-0.071518,-14.671615,-13.671615,-0.071518,-21.97142,4.428482,11.128189,-21.97142,-5.47142
4994,2026-05-14T07:55:00+00:00,XAUUSD,Sell,4699.630088,4700.100098,4699.630088,4700.570108,0.0002,-0.004026,0.0036,0.0036,0.0005,True,True,True,55,45,5.02999,-13.97001,-0.669717,0.730185,-13.97001,-6.47001,5.02999,-13.97001,-4.47001,5.02999,-13.97001,-0.769815
5061,2026-05-14T13:30:00+00:00,XAUUSD,Sell,4690.630988,4691.100098,4690.630988,4691.569208,0.0002,-0.004288,0.0036,0.0036,0.0005,True,True,True,55,45,19.331183,-16.668817,-3.768915,19.331183,-16.668817,-4.069208,19.331183,-16.668817,10.430792,19.331183,-16.668817,5.331183
5063,2026-05-14T13:40:00+00:00,XAUUSD,Sell,4681.831575,4682.299805,4681.831575,4682.768035,0.0002,-0.004063,0.0036,0.0036,0.0005,True,True,True,55,45,5.731477,-25.46823,-11.46823,0.431672,-25.46823,-6.768523,0.431672,-25.46823,0.331575,5.731477,-25.46823,-5.868621
5180,2026-05-15T00:25:00+00:00,XAUUSD,Sell,4634.136638,4634.600098,4634.136638,4635.063558,0.0002,-0.004297,0.0036,0.0036,0.0005,True,False,True,55,45,23.136638,-2.563558,20.53654,21.836833,-2.563558,17.436442,23.136638,-2.563558,17.636638,23.136638,-2.563558,19.236735
5181,2026-05-15T00:30:00+00:00,XAUUSD,Sell,4628.836875,4629.299805,4628.836875,4629.762735,0.0002,-0.00535,0.0036,0.0036,0.0005,True,False,True,55,45,17.836875,-7.863321,8.736777,17.236777,-7.863321,12.636679,17.836875,-7.863321,15.736777,17.836875,-7.863321,10.936972
5182,2026-05-15T00:35:00+00:00,XAUUSD,Sell,4626.837075,4627.299805,4626.837075,4627.762535,0.0002,-0.006804,0.0036,0.0036,0.0005,True,True,True,65,45,15.837075,-9.863121,5.337075,15.236977,-9.863121,9.636879,15.837075,-9.863121,8.236977,15.837075,-9.863121,11.437172
5183,2026-05-15T00:40:00+00:00,XAUUSD,Sell,4623.637688,4624.100098,4623.637688,4624.562508,0.0002,-0.005399,0.0036,0.0036,0.0005,True,True,True,55,45,15.437492,-13.062508,-3.562508,12.03759,-13.062508,2.237785,12.637688,-13.062508,6.137688,12.637688,-13.062508,13.637688
